1447	20	293
2122	20	768
1354	20	743
2065	20	730
1459	20	1163
2356	20	877
1546	20	353
1841	20	388
1574	20	1246
2082	20	357
1989	20	402
2282	20	357
1555	20	592
2262	20	363
2452	20	414
2266	20	349
2048	20	357
2121	20	764
2063	20	378
1351	20	1085
2259	20	845
2407	20	388
2535	20	1304
1363	20	1100
2347	20	897
2421	20	968
1691	20	182
1637	20	353
2413	20	180
1604	20	242
2404	20	233
1919	20	1262
1336	20	1056
1538	20	711
1383	20	906
2069	20	743
2116	20	271
2077	20	720
2057	20	408
1749	20	1032
1366	20	1100
2422	20	181
1760	20	354
2396	20	953
2393	20	353
2374	20	919
1774	20	371
1620	20	281
1813	20	364
1333	20	276
1600	20	291
1479	20	242
2438	20	877
1461	20	997
1806	20	408
1740	20	363
1329	20	388
1722	20	408
1806	20	555
2529	20	293
2060	20	735
1891	20	355
2239	20	399
2506	20	299
1945	20	361
1752	20	345
1390	20	1112
2346	20	879
1744	20	363
2185	20	349
2088	20	570
1508	20	323
1475	20	1134
1968	20	352
1844	20	293
2421	20	969
1648	20	1286
1772	20	388
1790	20	786
1768	20	371
1555	20	397
2484	20	1075
1920	20	264
2414	20	281
1341	20	495
1708	20	394
1670	20	402
2123	20	377
2495	20	388
1430	20	1143
2126	20	385
1855	20	363
2485	20	281
1999	20	357
1576	20	1151
1761	20	1302
2501	20	415
1571	20	310
2464	20	293
2227	20	385
2239	20	514
2005	20	293
2415	20	619
2216	20	385
2465	20	361
1881	20	347
2023	20	378
1315	20	388
2114	20	357
2280	20	293
2428	20	276
1501	20	274
1916	20	373
1915	20	630
1967	20	293
1913	20	388
2380	20	394
2129	20	179
1481	20	677
1378	20	1110
1619	20	414
1544	20	414
1553	20	257
1425	20	1063
2287	20	239
2139	20	386
2153	20	385
2514	20	180
1948	20	374
2266	20	385
2232	20	355
1396	20	1116
1735	20	388
1554	20	200
2045	20	373
2410	20	965
1763	20	183
1902	20	181
1879	20	361
2127	20	576
2256	20	830
1787	20	378
2292	20	388
2143	20	378
2149	20	385
1517	20	299
1724	20	376
1890	20	376
2224	20	792
2518	20	257
1591	20	323
2062	20	408
2195	20	352
2494	20	269
1316	20	206
1478	20	388
2202	20	293
2462	20	388
1487	20	1177
2219	20	385
2349	20	281
1578	20	363
1487	20	1034
2123	20	386
1726	20	378
2136	20	378
1704	20	351
2484	20	1004
2135	20	388
2060	20	734
2253	20	593
2416	20	722
2418	20	722
1446	20	1058
2347	20	896
2502	20	1019
1740	20	1010
1422	20	291
1965	20	388
2346	20	875
2462	20	1284
2013	20	388
2156	20	385
2373	20	793
1591	20	337
1481	20	242
2387	20	948
2543	20	271
1657	20	1123
2221	20	790
2345	20	388
1911	20	722
1442	20	277
1599	20	378
2171	20	385
2106	20	378
1734	20	378
1497	20	993
1996	20	710
1394	20	355
1730	20	378
2064	20	385
2239	20	799
2255	20	257
2250	20	378
2517	20	248
2524	20	182
1408	20	391
1735	20	378
2243	20	507
1981	20	261
1325	20	991
1999	20	388
2537	20	281
1397	20	183
1839	20	385
2106	20	385
2261	20	378
2256	20	813
1857	20	363
1618	20	963
2226	20	364
1595	20	200
1829	20	572
1587	20	200
2448	20	399
2302	20	200
2362	20	254
2304	20	863
2108	20	507
2228	20	364
1984	20	182
1851	20	388
1627	20	1263
1610	20	1194
1689	20	363
2506	20	274
2367	20	394
1850	20	582
1328	20	383
2360	20	242
2269	20	385
1453	20	1157
1437	20	548
1361	20	378
1449	20	353
2380	20	399
2363	20	248
2265	20	293
2421	20	619
2429	20	250
1800	20	548
1914	20	373
1647	20	274
2385	20	793
1542	20	1209
1455	20	360
1374	20	291
2531	20	270
1559	20	369
1494	20	1180
1872	20	1299
1348	20	200
2474	20	301
2164	20	385
1793	20	371
1436	20	1146
1431	20	287
2256	20	966
1999	20	373
1497	20	873
2333	20	1186
1729	20	388
1378	20	274
1496	20	1181
1954	20	548
2427	20	399
2124	20	570
2136	20	511
1701	20	414
1367	20	902
1347	20	305
1457	20	281
2420	20	981
1319	20	409
1860	20	183
2256	20	822
1430	20	402
2136	20	385
1433	20	352
1971	20	679
2474	20	293
1749	20	523
2316	20	871
1678	20	1265
1816	20	225
2523	20	858
1511	20	353
2146	20	828
1992	20	701
1727	20	397
2296	20	859
2330	20	284
1568	20	248
1327	20	1050
2341	20	893
2407	20	259
2063	20	364
2069	20	786
2421	20	988
2400	20	183
1830	20	378
2353	20	388
2118	20	364
2420	20	621
1892	20	355
1598	20	322
1555	20	313
2097	20	755
1317	20	495
2073	20	741
1936	20	655
1702	20	374
1708	20	374
1555	20	1232
1542	20	1206
2083	20	349
1318	20	369
1380	20	1111
1552	20	1223
1376	20	1106
2292	20	935
2394	20	353
2477	20	378
1336	20	293
2050	20	264
2293	20	402
1509	20	200
2194	20	349
1646	20	242
2216	20	789
2064	20	357
1845	20	363
2372	20	293
2295	20	857
1522	20	1193
2074	20	388
1373	20	410
2333	20	1131
2535	20	1302
1320	20	1033
2359	20	293
1901	20	388
1914	20	1010
1543	20	414
2310	20	499
2443	20	361
2535	20	1300
1379	20	274
2430	20	242
2115	20	606
1743	20	397
1767	20	364
2108	20	511
2420	20	414
1381	20	275
1543	20	1214
1457	20	941
1628	20	1263
1384	20	262
2385	20	943
1603	20	414
1464	20	257
2292	20	528
2180	20	364
1569	20	1308
1897	20	394
2180	20	385
1787	20	179
1690	20	179
1707	20	519
2179	20	352
1678	20	1263
1567	20	1063
2071	20	388
1388	20	1012
1996	20	385
1570	20	245
2540	20	378
1825	20	357
1753	20	593
2142	20	378
1975	20	397
2146	20	383
1915	20	627
1903	20	399
1797	20	396
1846	20	355
1881	20	606
2028	20	388
2147	20	569
1760	20	367
1703	20	374
1794	20	546
2469	20	396
2101	20	364
1720	20	378
2438	20	277
2122	20	364
1884	20	402
2243	20	966
2166	20	349
1797	20	351
2019	20	1300
1481	20	679
1567	20	281
1936	20	378
1776	20	352
2504	20	281
2333	20	1119
2284	20	380
1348	20	355
2012	20	373
1880	20	361
1397	20	352
2358	20	262
1738	20	514
1771	20	371
1600	20	276
1796	20	364
2416	20	388
1980	20	280
2404	20	183
2526	20	264
2490	20	262
2462	20	1273
2411	20	181
2120	20	567
2512	20	245
1499	20	906
1593	20	402
2276	20	349
1756	20	245
2419	20	981
2248	20	804
1969	20	361
2333	20	1153
1911	20	620
2077	20	724
1543	20	1182
1946	20	516
1536	20	281
1680	20	363
1992	20	704
2190	20	347
2129	20	574
2515	20	906
1874	20	388
1761	20	408
1992	20	693
1400	20	183
1546	20	254
1886	20	347
2220	20	378
2226	20	385
1740	20	397
1434	20	376
2132	20	755
1665	20	183
2349	20	903
1422	20	293
2162	20	349
1580	20	272
2538	20	293
2261	20	699
1762	20	381
2324	20	354
1381	20	242
1806	20	557
1343	20	862
1835	20	222
2077	20	715
2115	20	608
2307	20	397
1909	20	385
1787	20	385
2464	20	257
1590	20	257
2468	20	264
1829	20	226
1807	20	561
1792	20	220
1583	20	310
2509	20	414
1996	20	511
2393	20	356
2391	20	949
1551	20	274
2531	20	369
2161	20	378
1686	20	501
1535	20	1202
2199	20	355
2269	20	854
1984	20	242
2257	20	507
2415	20	181
1480	20	182
1581	20	326
1348	20	557
1470	20	183
1917	20	388
1773	20	388
2242	20	363
2360	20	291
1699	20	355
2243	20	801
2239	20	1273
2433	20	299
1856	20	588
2544	20	1040
1950	20	817
2032	20	408
1503	20	415
2408	20	277
2461	20	271
2418	20	963
1604	20	414
1344	20	233
1453	20	271
2156	20	358
1671	20	341
2340	20	892
1352	20	242
2054	20	1304
2346	20	873
2058	20	754
2268	20	853
2111	20	179
2419	20	722
2173	20	379
2498	20	200
1723	20	182
2076	20	380
2422	20	722
2376	20	233
1649	20	955
2072	20	378
1352	20	677
2381	20	754
1500	20	293
2364	20	399
2203	20	388
1641	20	1279
1694	20	394
1439	20	793
1396	20	353
1341	20	1072
2175	20	358
1791	20	544
1741	20	373
1865	20	183
1902	20	388
2434	20	281
1676	20	1263
2329	20	878
2453	20	402
2525	20	250
1974	20	414
2275	20	364
2370	20	388
2423	20	388
2322	20	1032
1708	20	408
1933	20	644
1708	20	388
1722	20	573
1689	20	181
2513	20	406
2145	20	567
2478	20	276
1739	20	699
1481	20	1251
1638	20	1272
1887	20	378
2082	20	385
2073	20	746
1475	20	1133
1536	20	378
2089	20	567
1896	20	247
1736	20	363
1423	20	251
2328	20	279
1564	20	414
2120	20	574
2052	20	1302
2210	20	364
1446	20	938
2314	20	868
1748	20	378
1543	20	994
1536	20	293
2317	20	361
2024	20	378
2097	20	756
1940	20	264
1992	20	702
2516	20	247
1542	20	1023
1594	20	308
2050	20	363
2236	20	200
1586	20	261
1521	20	648
1919	20	512
2419	20	983
1558	20	363
1808	20	405
2023	20	179
1598	20	1243
1341	20	519
2417	20	964
2239	20	388
1465	20	412
1499	20	180
1513	20	363
2170	20	379
1406	20	183
1423	20	1137
2470	20	245
2308	20	281
2467	20	242
1464	20	293
2537	20	242
2100	20	385
2194	20	364
1532	20	275
2225	20	364
2077	20	380
2494	20	200
1598	20	1245
2253	20	293
2092	20	378
1936	20	650
2529	20	242
1942	20	200
2421	20	388
1794	20	547
2342	20	352
2379	20	352
2260	20	849
2068	20	378
1498	20	353
1533	20	242
1962	20	376
1537	20	276
2383	20	362
2093	20	569
2070	20	738
1909	20	388
2258	20	835
2124	20	385
1740	20	181
1981	20	548
1981	20	280
1570	20	180
2272	20	378
1366	20	1101
1582	20	272
1372	20	495
2129	20	385
1441	20	242
2470	20	248
1554	20	271
2309	20	264
1562	20	1237
1894	20	248
2450	20	858
2142	20	364
1749	20	378
2166	20	385
1628	20	1264
1507	20	1189
1529	20	305
1478	20	402
1809	20	414
2281	20	293
1737	20	1010
1999	20	380
2402	20	244
1468	20	352
2066	20	357
2341	20	402
2492	20	408
2356	20	873
1618	20	414
2353	20	711
1542	20	1210
2157	20	839
2242	20	378
2239	20	679
1935	20	373
2301	20	1314
1741	20	363
2162	20	378
1517	20	378
2225	20	385
2115	20	555
2065	20	732
2462	20	399
1615	20	388
2363	20	180
2087	20	507
1611	20	291
2385	20	399
1588	20	355
2510	20	246
2041	20	378
1969	20	250
2116	20	200
2339	20	402
1525	20	329
2539	20	293
2385	20	941
2251	20	378
2419	20	414
1720	20	355
1654	20	317
1555	20	1208
1337	20	1058
1881	20	261
1760	20	359
2302	20	662
2054	20	1300
2064	20	543
1740	20	182
2533	20	200
1916	20	634
1674	20	336
1651	20	183
2449	20	865
1493	20	410
2253	20	809
1849	20	373
1486	20	374
1530	20	275
1990	20	693
2397	20	954
2329	20	299
2323	20	361
2454	20	910
1622	20	287
2065	20	731
2239	20	798
2214	20	358
1669	20	336
1740	20	394
2505	20	354
1636	20	1139
1749	20	293
2438	20	875
1939	20	371
2360	20	293
1391	20	1114
2396	20	952
1995	20	373
1327	20	274
1728	20	397
1973	20	363
2437	20	264
1348	20	316
2284	20	388
2093	20	385
1673	20	1264
1991	20	696
1451	20	353
1797	20	353
2417	20	977
1542	20	1208
2177	20	378
1445	20	366
1706	20	367
2256	20	819
2408	20	182
1520	20	281
2436	20	399
2380	20	388
1662	20	1045
2434	20	378
1324	20	293
1908	20	235
1950	20	352
2482	20	281
2537	20	378
1784	20	364
2160	20	779
1623	20	1057
1542	20	1205
2106	20	1064
1617	20	621
1949	20	182
1989	20	394
2005	20	388
1334	20	360
2415	20	969
2312	20	281
1583	20	1252
1659	20	261
1614	20	414
1806	20	550
1427	20	293
2306	20	363
1468	20	183
2259	20	843
1881	20	608
1466	20	1167
2253	20	804
1771	20	352
1759	20	371
1635	20	1270
2101	20	385
2546	20	388
1509	20	316
1831	20	365
2260	20	844
2072	20	179
2149	20	568
1826	20	293
1518	20	353
2327	20	277
1645	20	1280
1599	20	242
1623	20	811
2471	20	242
2535	20	408
1773	20	357
1594	20	352
1877	20	181
1827	20	546
1575	20	352
1498	20	254
1681	20	329
1991	20	388
2511	20	355
2002	20	388
1594	20	1241
2371	20	351
2167	20	385
1556	20	402
1597	20	271
1640	20	329
1452	20	378
1593	20	1109
1395	20	397
1666	20	1292
1603	20	502
2004	20	373
1718	20	293
2378	20	754
1731	20	388
2113	20	361
1363	20	567
1913	20	364
2288	20	856
2261	20	850
2034	20	380
1713	20	520
1622	20	1134
2053	20	1304
1451	20	1116
2417	20	414
1616	20	1024
2459	20	200
1635	20	1269
2236	20	285
2211	20	406
1924	20	1273
1838	20	179
2502	20	914
1423	20	352
2398	20	352
2057	20	733
2005	20	355
2298	20	412
2534	20	1037
2448	20	1307
1815	20	181
1721	20	373
1386	20	361
1859	20	183
2534	20	293
1806	20	553
2150	20	385
2051	20	408
1804	20	410
1573	20	352
1949	20	388
1773	20	373
2091	20	414
2315	20	264
1990	20	685
1443	20	1152
1537	20	378
1477	20	1052
1857	20	1313
1881	20	200
1748	20	397
1723	20	373
1375	20	743
1806	20	559
2121	20	763
1556	20	388
2519	20	257
2205	20	349
2258	20	512
1915	20	629
2009	20	1302
2006	20	388
2036	20	378
2192	20	349
1630	20	329
1750	20	410
1892	20	378
1421	20	402
2385	20	939
2446	20	376
1345	20	280
1687	20	373
2291	20	242
1822	20	567
1686	20	511
1418	20	254
1422	20	1307
2456	20	909
1436	20	1149
2179	20	360
1583	20	1250
2121	20	765
2101	20	378
1974	20	182
1826	20	378
1707	20	374
1728	20	668
2289	20	758
1422	20	402
2049	20	378
2260	20	293
2383	20	352
1451	20	359
2422	20	388
2351	20	905
2340	20	890
1642	20	359
1477	20	1170
1946	20	397
2193	20	364
1469	20	183
1774	20	183
2218	20	378
1579	20	1242
2518	20	1031
2121	20	762
1694	20	497
1718	20	514
1497	20	879
2258	20	813
2338	20	402
2233	20	402
1725	20	363
1990	20	690
1748	20	1010
2347	20	277
1745	20	397
2421	20	972
2333	20	1108
2474	20	378
2241	20	355
1749	20	520
2507	20	414
1421	20	293
1578	20	378
1574	20	322
1970	20	388
2446	20	355
1876	20	408
1578	20	1010
1724	20	363
1649	20	183
1584	20	1139
2138	20	386
1736	20	378
1694	20	495
2228	20	378
1822	20	385
2468	20	397
2400	20	391
1883	20	399
1316	20	261
2028	20	378
2253	20	618
1542	20	1190
2483	20	361
2348	20	902
1435	20	352
1749	20	525
2121	20	760
1558	20	373
1422	20	1084
1976	20	363
1900	20	181
2277	20	349
2160	20	777
2142	20	222
2240	20	409
1992	20	686
2077	20	718
1558	20	1010
2426	20	793
2287	20	352
2500	20	200
2451	20	997
1790	20	371
1614	20	1025
2321	20	361
2288	20	405
2063	20	293
2501	20	351
1581	20	271
1976	20	264
1591	20	1025
1410	20	1122
1636	20	1271
2135	20	373
2376	20	743
2475	20	291
2285	20	293
2073	20	742
2314	20	869
2364	20	916
1527	20	329
1832	20	1305
2235	20	285
1338	20	1066
1714	20	380
1962	20	1010
1673	20	336
1700	20	409
1691	20	378
2357	20	182
2105	20	357
1581	20	325
1992	20	695
1920	20	410
1755	20	236
1539	20	277
1367	20	281
1657	20	183
2431	20	994
2062	20	1301
2109	20	385
2542	20	936
2289	20	246
2083	20	378
2045	20	358
1777	20	388
1357	20	276
2498	20	204
1773	20	293
2269	20	853
2366	20	394
1336	20	409
1483	20	248
2293	20	276
2359	20	291
1381	20	281
1507	20	277
2382	20	362
1869	20	353
1903	20	376
2415	20	963
1415	20	355
1550	20	1221
1744	20	1010
1713	20	293
1738	20	1262
2200	20	378
1997	20	718
1510	20	282
1776	20	542
1402	20	1117
2137	20	385
2438	20	388
1988	20	675
2122	20	769
2031	20	408
2430	20	293
2090	20	364
2040	20	731
2100	20	378
1466	20	811
2047	20	388
1348	20	1080
2448	20	242
2064	20	380
2243	20	293
1798	20	250
1356	20	1099
1916	20	385
2346	20	181
1733	20	388
1933	20	548
2144	20	378
2462	20	1262
1524	20	274
2346	20	277
1877	20	378
1655	20	183
2314	20	870
1558	20	378
2406	20	242
1990	20	684
1905	20	388
1460	20	414
1596	20	361
2134	20	347
1912	20	399
1535	20	1203
2373	20	399
1735	20	363
1325	20	1017
1450	20	353
2168	20	860
2387	20	945
1375	20	352
1914	20	363
1457	20	291
2433	20	281
1887	20	376
2502	20	1017
1853	20	373
1883	20	242
1656	20	1123
1733	20	397
2401	20	960
2420	20	980
1377	20	1107
1780	20	182
1997	20	715
1339	20	1070
2151	20	385
2061	20	408
1662	20	242
1783	20	223
2452	20	257
1788	20	385
2160	20	778
1582	20	316
2282	20	378
2137	20	378
2534	20	378
1521	20	1010
2136	20	772
1833	20	293
1683	20	1293
1915	20	631
2511	20	257
2058	20	786
2282	20	388
1891	20	376
1909	20	1120
1548	20	378
1990	20	686
1559	20	352
2256	20	826
2415	20	974
2532	20	396
1338	20	1058
2310	20	351
1625	20	329
2264	20	293
2273	20	378
1739	20	688
1472	20	183
2504	20	1023
1970	20	676
1986	20	683
1847	20	581
2055	20	601
1499	20	1185
1458	20	356
1602	20	180
1751	20	182
2247	20	293
2122	20	767
1740	20	374
2102	20	234
2155	20	358
1720	20	388
1471	20	1169
1473	20	360
1652	20	1288
2419	20	969
1477	20	1051
2256	20	814
1348	20	605
2160	20	776
2537	20	299
1934	20	646
1976	20	397
2020	20	373
1904	20	1251
2132	20	385
1660	20	263
2339	20	293
2115	20	609
1801	20	388
2006	20	376
1754	20	534
2086	20	378
1884	20	1273
2453	20	1307
2212	20	780
2177	20	780
1954	20	269
1578	20	376
1834	20	183
1432	20	247
2208	20	364
1886	20	361
2308	20	378
2509	20	1026
1723	20	388
2394	20	951
2379	20	362
2220	20	364
1483	20	247
1495	20	743
1403	20	183
1990	20	695
1924	20	242
2144	20	511
1740	20	373
1338	20	1068
1818	20	379
2448	20	355
1818	20	378
2544	20	276
1855	20	584
1485	20	247
2475	20	293
1598	20	1247
1745	20	516
1757	20	184
1696	20	355
1576	20	366
1555	20	1224
2193	20	349
2525	20	361
1951	20	817
1419	20	351
2080	20	347
2060	20	601
2040	20	732
1819	20	568
1689	20	388
1916	20	388
2028	20	179
2416	20	968
1886	20	345
2247	20	378
1429	20	310
2196	20	412
2043	20	182
2119	20	385
1392	20	275
2172	20	385
2362	20	356
1899	20	388
1477	20	940
1773	20	380
1675	20	1264
2432	20	345
1628	20	336
2398	20	183
1813	20	388
2231	20	414
2275	20	349
1555	20	1226
1348	20	608
1401	20	960
2465	20	415
1512	20	277
1408	20	183
1329	20	276
2003	20	378
2011	20	388
1921	20	232
1325	20	281
1575	20	1248
2239	20	242
1438	20	299
2047	20	373
1667	20	1264
1605	20	414
1612	20	200
1995	20	388
1773	20	179
2483	20	415
1604	20	291
1773	20	182
1826	20	363
1402	20	183
2207	20	364
1361	20	1047
2164	20	378
1532	20	1284
1401	20	183
1634	20	262
1454	20	402
2510	20	260
1881	20	611
1721	20	562
2196	20	787
2026	20	388
2063	20	373
2284	20	293
1750	20	388
1348	20	579
1590	20	378
2511	20	242
2163	20	349
2107	20	567
2481	20	408
1350	20	402
1319	20	397
1947	20	388
1584	20	378
1404	20	376
2249	20	378
2120	20	714
2392	20	353
1705	20	414
1376	20	1105
2346	20	876
2259	20	844
2265	20	699
1812	20	388
2008	20	373
2009	20	1304
2541	20	266
2394	20	359
2258	20	836
1933	20	261
1416	20	388
1988	20	293
2055	20	602
2115	20	347
1594	20	279
2191	20	385
2521	20	388
1729	20	397
1446	20	293
1580	20	311
2218	20	385
2121	20	377
1471	20	1218
1606	20	329
1517	20	274
2416	20	965
1591	20	414
2292	20	956
1461	20	858
2334	20	361
2534	20	260
2082	20	378
1918	20	514
1484	20	360
1614	20	1206
2273	20	385
1439	20	938
1915	20	628
1323	20	257
1776	20	371
1664	20	1282
2472	20	1284
1890	20	373
1719	20	293
1884	20	1284
1741	20	397
1965	20	293
1895	20	247
2258	20	837
1704	20	500
2322	20	1043
1619	20	333
1351	20	1091
2208	20	385
2412	20	388
2067	20	377
2374	20	219
1823	20	385
1808	20	239
2190	20	361
1574	20	1245
2005	20	378
1529	20	274
2499	20	225
1382	20	889
2510	20	414
1647	20	1285
1338	20	1065
1858	20	183
2528	20	414
1545	20	511
1786	20	604
2159	20	386
1542	20	1212
2277	20	385
1985	20	410
2447	20	878
1740	20	355
1904	20	618
1456	20	1191
1799	20	548
1757	20	183
2036	20	388
1399	20	860
1837	20	179
2202	20	399
1369	20	1038
1774	20	541
2424	20	399
2445	20	355
1862	20	184
1363	20	291
2336	20	1010
2259	20	838
1769	20	388
1690	20	494
2536	20	261
1351	20	1087
2217	20	385
1843	20	408
2418	20	621
2259	20	841
1968	20	775
2327	20	879
1381	20	378
1508	20	397
1937	20	1310
2115	20	200
1650	20	183
1842	20	578
2110	20	378
2502	20	281
1533	20	1201
1977	20	373
2004	20	388
1877	20	182
2339	20	388
2409	20	293
1992	20	806
1621	20	277
1430	20	293
1690	20	1032
2444	20	378
2204	20	399
2259	20	846
2308	20	264
1635	20	353
1526	20	329
1757	20	352
1755	20	183
1752	20	361
2455	20	347
2238	20	796
2388	20	250
2323	20	351
1913	20	623
1578	20	373
2094	20	750
2484	20	1003
1836	20	385
1631	20	414
1648	20	274
2527	20	1229
1339	20	409
2298	20	352
1848	20	581
1342	20	293
1362	20	1100
1482	20	281
2431	20	388
2203	20	399
2210	20	378
2111	20	378
2097	20	752
2292	20	924
2111	20	385
2234	20	399
2527	20	1284
1952	20	658
1371	20	274
1884	20	388
1403	20	860
1645	20	242
2260	20	847
1877	20	408
2356	20	388
1821	20	570
1727	20	363
2178	20	349
2224	20	385
1663	20	1206
2335	20	414
1901	20	378
2297	20	707
2532	20	369
1870	20	356
2385	20	293
1584	20	276
1664	20	1191
2054	20	1302
1570	20	248
2416	20	969
1513	20	373
1417	20	353
1579	20	322
2231	20	293
1699	20	406
1825	20	378
1677	20	336
1318	20	352
2282	20	578
1785	20	223
2299	20	862
2108	20	574
2302	20	284
1599	20	275
1904	20	1284
1613	20	200
2461	20	200
2328	20	405
1683	20	1298
2376	20	362
2416	20	619
1350	20	1084
1979	20	280
2189	20	385
1970	20	402
1670	20	388
2472	20	399
2385	20	942
1900	20	373
2308	20	397
1551	20	1111
2469	20	351
2256	20	820
1392	20	399
1607	20	355
2466	20	182
1436	20	1148
1864	20	626
1881	20	613
1811	20	388
2415	20	577
2243	20	800
1718	20	804
1890	20	355
2046	20	388
2000	20	378
2253	20	807
1734	20	397
2408	20	414
1343	20	285
2535	20	1301
1348	20	559
2259	20	507
1729	20	1010
1749	20	526
2462	20	402
1982	20	363
1398	20	183
1623	20	257
1354	20	233
1904	20	1229
2347	20	877
1748	20	363
2021	20	293
2320	20	250
2092	20	357
2161	20	349
1565	20	402
1547	20	180
1477	20	1094
1465	20	1166
2243	20	802
1897	20	617
2023	20	543
1545	20	1220
1567	20	299
2383	20	775
1547	20	245
2258	20	376
1724	20	378
1889	20	355
2282	20	293
2041	20	293
1607	20	1308
